# M nu b b_e b_t pd pd_e box snap
7.203272e+13 2.413688e+00 3.449460e+00 6.102299e-02 3.371716e+00 2.305757e-02 1.809849e-02 12 4
9.475019e+13 2.557970e+00 3.930761e+00 8.166680e-02 3.758789e+00 4.575196e-02 2.172689e-02 12 4
1.266399e+14 2.724483e+00 4.271323e+00 1.047571e-01 4.244341e+00 6.357148e-03 2.468159e-02 12 4
1.724362e+14 2.919093e+00 4.606560e+00 1.607710e-01 4.862211e+00 -5.257929e-02 3.306540e-02 12 4
2.396799e+14 3.149035e+00 5.551433e+00 2.445418e-01 5.660741e+00 -1.930979e-02 4.319962e-02 12 4
4.009308e+14 3.562140e+00 6.665334e+00 3.498680e-01 7.205151e+00 -7.492104e-02 4.855804e-02 12 4
7.997423e+12 1.476607e+00 1.594139e+00 1.896985e-02 1.505383e+00 5.895952e-02 1.260135e-02 12 5
8.977538e+12 1.506403e+00 1.605900e+00 1.749414e-02 1.551189e+00 3.527010e-02 1.127789e-02 12 5
1.026712e+13 1.542140e+00 1.668312e+00 1.912360e-02 1.602964e+00 4.076703e-02 1.193014e-02 12 5
1.182388e+13 1.581113e+00 1.735999e+00 1.835320e-02 1.661757e+00 4.467708e-02 1.104446e-02 12 5
1.373548e+13 1.624112e+00 1.781678e+00 2.060056e-02 1.728841e+00 3.056217e-02 1.191582e-02 12 5
1.611047e+13 1.671809e+00 1.902144e+00 2.187852e-02 1.805808e+00 5.334788e-02 1.211563e-02 12 5
1.909095e+13 1.724889e+00 2.006170e+00 2.415847e-02 1.894630e+00 5.887151e-02 1.275102e-02 12 5
2.286067e+13 1.784010e+00 2.089067e+00 2.463387e-02 1.997789e+00 4.568949e-02 1.233056e-02 12 5
2.770243e+13 1.850379e+00 2.256103e+00 2.908669e-02 2.118362e+00 6.502212e-02 1.373074e-02 12 5
3.398876e+13 1.925090e+00 2.311850e+00 3.087065e-02 2.260619e+00 2.266238e-02 1.365584e-02 12 5
4.219728e+13 2.009012e+00 2.536129e+00 3.585858e-02 2.429575e+00 4.385708e-02 1.475920e-02 12 5
5.314082e+13 2.104456e+00 2.672907e+00 4.002702e-02 2.632189e+00 1.546920e-02 1.520674e-02 12 5
6.796443e+13 2.213705e+00 2.932793e+00 4.716185e-02 2.877596e+00 1.918147e-02 1.638932e-02 12 5
8.810136e+13 2.338011e+00 3.300067e+00 6.066238e-02 3.178112e+00 3.837327e-02 1.908755e-02 12 5
1.162320e+14 2.482079e+00 3.715697e+00 7.848594e-02 3.550520e+00 4.652181e-02 2.210547e-02 12 5
1.562108e+14 2.650124e+00 4.071753e+00 1.071393e-01 4.018077e+00 1.335865e-02 2.666431e-02 12 5
2.126528e+14 2.843150e+00 4.466017e+00 1.455167e-01 4.613481e+00 -3.196372e-02 3.154162e-02 12 5
2.944333e+14 3.068884e+00 5.281470e+00 2.232132e-01 5.383321e+00 -1.891979e-02 4.146384e-02 12 5
4.933409e+14 3.481310e+00 6.401974e+00 3.323140e-01 6.888265e+00 -7.059703e-02 4.824349e-02 12 5
7.980647e+12 1.366218e+00 1.435529e+00 1.742292e-02 1.356479e+00 5.827608e-02 1.284422e-02 12 6
8.921884e+12 1.392785e+00 1.448711e+00 1.664251e-02 1.394703e+00 3.872365e-02 1.193265e-02 12 6
1.017091e+13 1.425009e+00 1.503803e+00 1.698019e-02 1.437746e+00 4.594425e-02 1.181028e-02 12 6
1.170723e+13 1.460862e+00 1.542254e+00 1.656880e-02 1.486425e+00 3.755961e-02 1.114675e-02 12 6
1.358509e+13 1.500259e+00 1.612034e+00 1.763370e-02 1.541732e+00 4.559958e-02 1.143759e-02 12 6
1.587691e+13 1.543263e+00 1.639698e+00 1.838116e-02 1.604890e+00 2.168874e-02 1.145322e-02 12 6
1.873353e+13 1.590931e+00 1.769962e+00 1.947499e-02 1.677412e+00 5.517401e-02 1.161014e-02 12 6
2.233442e+13 1.644009e+00 1.864257e+00 2.209814e-02 1.761179e+00 5.852746e-02 1.254735e-02 12 6
2.693220e+13 1.703440e+00 2.002590e+00 2.398601e-02 1.858563e+00 7.749361e-02 1.290567e-02 12 6
3.281001e+13 1.769592e+00 2.055552e+00 2.712345e-02 1.972579e+00 4.206312e-02 1.375024e-02 12 6
4.047619e+13 1.844160e+00 2.185058e+00 2.952159e-02 2.107096e+00 3.699940e-02 1.401056e-02 12 6
5.055789e+13 1.928235e+00 2.346478e+00 3.416517e-02 2.267135e+00 3.499709e-02 1.506976e-02 12 6
6.397931e+13 2.023427e+00 2.502850e+00 3.751575e-02 2.459288e+00 1.771330e-02 1.525472e-02 12 6
8.215355e+13 2.132117e+00 2.756009e+00 4.719641e-02 2.692318e+00 2.365665e-02 1.753003e-02 12 6
1.069114e+14 2.255918e+00 3.108717e+00 5.773140e-02 2.978020e+00 4.388722e-02 1.938583e-02 12 6
1.416868e+14 2.399934e+00 3.437151e+00 7.061338e-02 3.332495e+00 3.140469e-02 2.118934e-02 12 6
1.900172e+14 2.564297e+00 3.886483e+00 9.769567e-02 3.778035e+00 2.870484e-02 2.585886e-02 12 6
2.605079e+14 2.759240e+00 4.203382e+00 1.309822e-01 4.345958e+00 -3.280666e-02 3.013886e-02 12 6
3.619668e+14 2.985257e+00 5.057562e+00 2.083180e-01 5.080932e+00 -4.599617e-03 4.099996e-02 12 6
6.158838e+14 3.408204e+00 6.230024e+00 3.146360e-01 6.537938e+00 -4.709643e-02 4.812465e-02 12 6
7.998456e+12 1.262025e+00 1.278379e+00 1.427641e-02 1.230488e+00 3.892003e-02 1.160223e-02 12 7
8.958937e+12 1.286999e+00 1.304498e+00 1.446178e-02 1.262557e+00 3.321903e-02 1.145436e-02 12 7
1.022784e+13 1.317118e+00 1.345023e+00 1.470857e-02 1.298548e+00 3.578936e-02 1.132693e-02 12 7
1.177120e+13 1.350241e+00 1.378254e+00 1.554153e-02 1.339109e+00 2.923274e-02 1.160588e-02 12 7
1.361050e+13 1.385779e+00 1.442060e+00 1.701995e-02 1.385019e+00 4.118464e-02 1.228861e-02 12 7
1.587431e+13 1.424979e+00 1.505195e+00 1.714106e-02 1.437231e+00 4.728812e-02 1.192645e-02 12 7
1.869726e+13 1.468511e+00 1.572226e+00 1.885855e-02 1.496919e+00 5.030783e-02 1.259824e-02 12 7
2.221426e+13 1.516510e+00 1.617642e+00 1.929841e-02 1.565534e+00 3.328442e-02 1.232705e-02 12 7
2.666140e+13 1.569890e+00 1.753906e+00 2.086327e-02 1.644826e+00 6.631740e-02 1.268418e-02 12 7
3.232134e+13 1.629246e+00 1.832770e+00 2.349574e-02 1.737260e+00 5.497741e-02 1.352459e-02 12 7
3.961089e+13 1.695586e+00 1.929307e+00 2.453204e-02 1.845565e+00 4.537489e-02 1.329243e-02 12 7
4.914071e+13 1.770291e+00 2.039334e+00 2.877483e-02 1.973530e+00 3.334332e-02 1.458039e-02 12 7
6.167604e+13 1.854302e+00 2.236653e+00 3.108244e-02 2.126010e+00 5.204290e-02 1.462008e-02 12 7
7.850120e+13 1.949938e+00 2.383041e+00 3.730949e-02 2.309363e+00 3.190382e-02 1.615575e-02 12 7
1.011024e+14 2.058050e+00 2.596870e+00 4.283680e-02 2.532102e+00 2.557889e-02 1.691749e-02 12 7
1.322194e+14 2.182306e+00 2.917179e+00 5.498557e-02 2.805607e+00 3.976735e-02 1.959846e-02 12 7
1.755618e+14 2.325499e+00 3.279799e+00 7.176227e-02 3.145468e+00 4.270609e-02 2.281449e-02 12 7
2.364796e+14 2.490640e+00 3.545309e+00 9.295831e-02 3.573326e+00 -7.840605e-03 2.601451e-02 12 7
3.237182e+14 2.683088e+00 4.055604e+00 1.247925e-01 4.119411e+00 -1.548935e-02 3.029377e-02 12 7
4.528270e+14 2.912449e+00 4.531929e+00 1.784092e-01 4.826984e+00 -6.112615e-02 3.696081e-02 12 7
7.671276e+14 3.330730e+00 6.045596e+00 2.927205e-01 6.243568e+00 -3.170829e-02 4.688353e-02 12 7
8.035207e+12 1.164710e+00 1.168542e+00 1.403267e-02 1.123107e+00 4.045483e-02 1.249451e-02 12 8
9.036812e+12 1.188608e+00 1.176686e+00 1.278625e-02 1.149953e+00 2.324708e-02 1.111894e-02 12 8
1.029029e+13 1.215897e+00 1.219267e+00 1.409691e-02 1.179992e+00 3.328399e-02 1.194662e-02 12 8
1.180540e+13 1.245785e+00 1.243785e+00 1.415996e-02 1.213737e+00 2.475689e-02 1.166642e-02 12 8
1.364474e+13 1.278492e+00 1.308248e+00 1.528119e-02 1.251803e+00 4.509101e-02 1.220734e-02 12 8
1.589919e+13 1.314438e+00 1.348604e+00 1.513819e-02 1.294938e+00 4.144352e-02 1.169029e-02 12 8
1.868615e+13 1.354057e+00 1.382408e+00 1.746050e-02 1.344052e+00 2.853806e-02 1.299095e-02 12 8
2.213510e+13 1.397531e+00 1.451580e+00 1.765280e-02 1.400269e+00 3.664386e-02 1.260672e-02 12 8
2.645148e+13 1.445509e+00 1.551562e+00 1.933634e-02 1.464983e+00 5.909904e-02 1.319902e-02 12 8
3.193511e+13 1.498924e+00 1.647784e+00 1.976278e-02 1.539935e+00 7.003438e-02 1.283352e-02 12 8
3.894629e+13 1.558379e+00 1.685107e+00 2.248481e-02 1.627323e+00 3.550857e-02 1.381706e-02 12 8
4.799545e+13 1.624748e+00 1.795813e+00 2.404108e-02 1.729945e+00 3.807559e-02 1.389702e-02 12 8
5.981697e+13 1.699226e+00 1.972657e+00 2.849536e-02 1.851404e+00 6.549243e-02 1.539122e-02 12 8
7.548327e+13 1.783388e+00 2.072327e+00 3.200546e-02 1.996383e+00 3.804069e-02 1.603172e-02 12 8
9.642644e+13 1.878607e+00 2.259248e+00 3.767582e-02 2.171047e+00 4.062573e-02 1.735375e-02 12 8
1.246409e+14 1.986407e+00 2.483977e+00 4.276541e-02 2.383581e+00 4.211944e-02 1.794166e-02 12 8
1.635301e+14 2.110300e+00 2.762414e+00 5.255259e-02 2.645059e+00 4.436748e-02 1.986821e-02 12 8
2.178521e+14 2.253351e+00 3.034906e+00 7.183752e-02 2.970580e+00 2.165463e-02 2.418300e-02 12 8
2.939564e+14 2.417760e+00 3.385750e+00 8.822177e-02 3.381039e+00 1.393123e-03 2.609309e-02 12 8
4.055960e+14 2.613667e+00 3.914210e+00 1.278759e-01 3.905873e+00 2.134279e-03 3.273940e-02 12 8
5.591240e+14 2.831591e+00 4.345923e+00 1.813779e-01 4.586851e+00 -5.252587e-02 3.954301e-02 12 8
9.581726e+14 3.257010e+00 5.578005e+00 2.745231e-01 5.962386e+00 -6.446773e-02 4.604248e-02 12 8
7.871575e+12 1.099610e+00 1.082794e+00 1.515681e-02 1.053664e+00 2.764544e-02 1.438486e-02 12 9
8.675861e+12 1.118212e+00 1.115086e+00 1.260837e-02 1.076630e+00 3.571849e-02 1.171095e-02 12 9
9.871409e+12 1.143634e+00 1.121955e+00 1.293615e-02 1.102251e+00 1.787604e-02 1.173612e-02 12 9
1.127828e+13 1.170788e+00 1.165708e+00 1.384971e-02 1.130940e+00 3.074244e-02 1.224619e-02 12 9
1.298514e+13 1.200568e+00 1.174788e+00 1.396720e-02 1.163187e+00 9.972963e-03 1.200770e-02 12 9
1.507390e+13 1.233333e+00 1.244897e+00 1.498520e-02 1.199593e+00 3.776556e-02 1.249190e-02 12 9
1.762767e+13 1.269158e+00 1.285120e+00 1.626975e-02 1.240880e+00 3.565187e-02 1.311146e-02 12 9
2.078629e+13 1.308577e+00 1.340116e+00 1.725148e-02 1.287933e+00 4.051645e-02 1.339470e-02 12 9
2.471782e+13 1.351984e+00 1.362908e+00 1.757037e-02 1.341842e+00 1.569952e-02 1.309421e-02 12 9
2.966766e+13 1.400050e+00 1.469662e+00 1.900759e-02 1.403961e+00 4.679700e-02 1.353855e-02 12 9
3.595814e+13 1.453445e+00 1.546705e+00 1.977116e-02 1.475982e+00 4.791589e-02 1.339526e-02 12 9
4.401668e+13 1.512858e+00 1.628532e+00 2.281044e-02 1.560045e+00 4.390054e-02 1.462165e-02 12 9
5.444272e+13 1.579201e+00 1.699309e+00 2.427403e-02 1.658879e+00 2.437183e-02 1.463279e-02 12 9
6.809213e+13 1.653661e+00 1.864105e+00 2.726267e-02 1.775994e+00 4.961221e-02 1.535065e-02 12 9
8.614237e+13 1.737500e+00 1.988944e+00 3.108824e-02 1.915962e+00 3.809200e-02 1.622592e-02 12 9
1.102188e+14 1.832072e+00 2.131878e+00 3.602573e-02 2.084799e+00 2.258219e-02 1.728020e-02 12 9
1.431131e+14 1.940500e+00 2.363668e+00 4.368474e-02 2.290517e+00 3.193680e-02 1.907200e-02 12 9
1.879285e+14 2.063555e+00 2.645752e+00 5.319257e-02 2.543914e+00 4.003207e-02 2.090974e-02 12 9
2.507342e+14 2.206115e+00 2.943461e+00 6.876062e-02 2.859822e+00 2.924594e-02 2.404367e-02 12 9
3.386611e+14 2.369864e+00 3.375826e+00 8.630096e-02 3.258668e+00 3.595271e-02 2.648351e-02 12 9
4.659727e+14 2.562786e+00 3.781684e+00 1.155347e-01 3.769198e+00 3.312489e-03 3.065233e-02 12 9
6.492474e+14 2.787034e+00 4.096967e+00 1.819982e-01 4.432434e+00 -7.568455e-02 4.106055e-02 12 9
1.111823e+15 3.211544e+00 5.411995e+00 2.759920e-01 5.779281e+00 -6.355210e-02 4.775542e-02 12 9
6.587355e+12 3.272698e+00 6.121329e+00 2.803879e-01 6.044191e+00 1.276237e-02 4.638965e-02 13 0
7.270185e+12 3.328621e+00 6.150608e+00 1.753580e-01 6.341799e+00 -3.014774e-02 2.765114e-02 13 0
8.600644e+12 3.427233e+00 6.547532e+00 2.010259e-01 6.733439e+00 -2.760964e-02 2.985486e-02 13 0
1.056512e+13 3.553958e+00 7.005093e+00 2.226859e-01 7.257177e+00 -3.473587e-02 3.068492e-02 13 0
1.352252e+13 3.715335e+00 7.440233e+00 2.915687e-01 7.971395e+00 -6.663352e-02 3.657688e-02 13 0
1.830948e+13 3.928684e+00 8.311096e+00 4.279204e-01 8.968507e+00 -7.330215e-02 4.771367e-02 13 0
3.051654e+13 4.331089e+00 1.023656e+01 7.069184e-01 1.085705e+01 -5.715142e-02 6.511144e-02 13 0
6.588619e+12 2.479109e+00 3.505388e+00 8.449434e-02 3.504476e+00 2.602722e-04 2.411041e-02 13 1
7.208334e+12 2.517676e+00 3.642546e+00 5.525384e-02 3.650132e+00 -2.078173e-03 1.513749e-02 13 1
8.290341e+12 2.579475e+00 3.782432e+00 5.669308e-02 3.822533e+00 -1.049068e-02 1.483129e-02 13 1
9.686399e+12 2.650929e+00 3.983678e+00 6.262815e-02 4.028157e+00 -1.104203e-02 1.554759e-02 13 1
1.153174e+13 2.734527e+00 4.184293e+00 7.254369e-02 4.275559e+00 -2.134603e-02 1.696707e-02 13 1
1.397996e+13 2.831422e+00 4.530635e+00 8.348163e-02 4.576172e+00 -9.950999e-03 1.824268e-02 13 1
1.727730e+13 2.943950e+00 4.855545e+00 9.427486e-02 4.945539e+00 -1.819698e-02 1.906261e-02 13 1
2.189999e+13 3.077886e+00 5.391438e+00 1.172547e-01 5.405180e+00 -2.542310e-03 2.169303e-02 13 1
2.853289e+13 3.238111e+00 5.800016e+00 1.613443e-01 5.985399e+00 -3.097255e-02 2.695632e-02 13 1
3.799749e+13 3.425629e+00 6.157611e+00 2.143029e-01 6.729731e+00 -8.501387e-02 3.184420e-02 13 1
5.220024e+13 3.652416e+00 6.789079e+00 3.282950e-01 7.701988e+00 -1.185290e-01 4.262472e-02 13 1
8.655478e+13 4.060522e+00 8.515603e+00 4.840857e-01 9.507575e+00 -1.043349e-01 5.091579e-02 13 1
6.493519e+12 1.710024e+00 1.825993e+00 4.929060e-02 1.846440e+00 -1.107356e-02 2.669494e-02 13 2
6.975835e+12 1.731151e+00 1.882778e+00 2.090634e-02 1.906122e+00 -1.224665e-02 1.096800e-02 13 2
7.934426e+12 1.770108e+00 1.947648e+00 2.208504e-02 1.973834e+00 -1.326651e-02 1.118890e-02 13 2
9.120068e+12 1.813727e+00 2.013991e+00 2.340262e-02 2.051022e+00 -1.805500e-02 1.141022e-02 13 2
1.057425e+13 1.861832e+00 2.095172e+00 2.457780e-02 2.139466e+00 -2.070302e-02 1.148782e-02 13 2
1.237985e+13 1.915198e+00 2.195146e+00 2.505433e-02 2.241380e+00 -2.062757e-02 1.117808e-02 13 2
1.464421e+13 1.974578e+00 2.308727e+00 2.542049e-02 2.359544e+00 -2.153689e-02 1.077348e-02 13 2
1.753608e+13 2.041345e+00 2.429804e+00 3.075171e-02 2.497479e+00 -2.709723e-02 1.231310e-02 13 2
2.128338e+13 2.116849e+00 2.621372e+00 3.413075e-02 2.659696e+00 -1.440934e-02 1.283258e-02 13 2
